fg_pct_home,fg3_pct_home,ft_pct_home,oreb_home,dreb_home,ast_home,stl_home,blk_home,tov_home,pf_home
0.44,0.391,0.889,6.0,29.0,29.0,4.0,5.0,10.0,20.0
0.563,0.588,0.684,6.0,39.0,18.0,10.0,9.0,15.0,23.0
0.494,0.286,0.947,9.0,35.0,24.0,9.0,8.0,7.0,16.0
0.434,0.286,0.85,8.0,31.0,23.0,11.0,5.0,10.0,21.0
0.402,0.364,0.824,6.0,34.0,23.0,6.0,3.0,6.0,18.0
0.443,0.7,0.655,20.0,37.0,26.0,8.0,6.0,14.0,15.0
0.417,0.313,0.714,9.0,30.0,28.0,10.0,9.0,5.0,21.0
0.4,0.36,0.864,13.0,32.0,19.0,5.0,6.0,10.0,19.0
0.417,0.4,0.609,14.0,37.0,15.0,5.0,3.0,17.0,13.0
0.454,0.35,0.903,11.0,39.0,29.0,9.0,8.0,15.0,24.0
0.515,0.286,0.818,10.0,26.0,13.0,13.0,0.0,17.0,24.0
0.494,0.41,0.733,7.0,35.0,26.0,8.0,11.0,8.0,22.0
0.378,0.2,0.76,14.0,35.0,19.0,6.0,13.0,19.0,22.0
0.506,0.452,0.85,8.0,38.0,29.0,6.0,1.0,14.0,26.0
0.451,0.353,0.833,10.0,41.0,20.0,8.0,5.0,12.0,15.0
0.449,0.375,0.813,17.0,33.0,18.0,10.0,3.0,13.0,23.0
0.5,0.519,0.765,6.0,34.0,29.0,8.0,1.0,18.0,19.0
0.519,0.667,0.783,8.0,37.0,21.0,9.0,4.0,16.0,19.0
0.519,0.263,0.821,11.0,33.0,24.0,3.0,7.0,12.0,20.0
0.5,0.483,0.81,9.0,27.0,26.0,6.0,11.0,3.0,15.0
0.404,0.304,0.786,17.0,31.0,13.0,11.0,7.0,23.0,23.0
0.551,0.6,0.826,8.0,42.0,31.0,7.0,8.0,16.0,21.0
0.523,0.375,0.72,16.0,26.0,26.0,7.0,2.0,18.0,28.0
0.516,0.444,0.833,14.0,35.0,26.0,5.0,4.0,10.0,28.0
0.549,0.458,0.879,12.0,35.0,26.0,16.0,5.0,14.0,28.0
0.42,0.429,0.737,10.0,28.0,20.0,4.0,4.0,8.0,23.0
0.5,0.375,0.75,15.0,40.0,22.0,11.0,9.0,17.0,27.0
0.37,0.25,0.727,17.0,24.0,24.0,6.0,7.0,10.0,24.0
0.378,0.313,0.72,21.0,37.0,19.0,4.0,5.0,21.0,26.0
0.388,0.364,0.692,7.0,33.0,23.0,8.0,5.0,14.0,30.0
0.44,0.273,0.783,7.0,29.0,20.0,9.0,6.0,8.0,29.0
0.488,0.167,0.718,16.0,27.0,32.0,8.0,10.0,14.0,24.0
0.43,0.294,0.821,18.0,25.0,19.0,7.0,5.0,8.0,26.0
0.478,0.414,0.708,13.0,39.0,23.0,2.0,4.0,10.0,19.0
0.487,0.25,0.8,11.0,33.0,14.0,7.0,4.0,14.0,17.0
0.481,0.333,0.773,7.0,34.0,25.0,4.0,9.0,19.0,18.0
0.366,0.3,0.81,12.0,37.0,24.0,5.0,4.0,4.0,18.0
0.458,0.444,0.737,12.0,28.0,28.0,7.0,5.0,10.0,21.0
0.542,0.526,0.792,7.0,35.0,29.0,7.0,3.0,14.0,23.0
0.395,0.083,0.758,20.0,36.0,22.0,13.0,3.0,18.0,19.0
0.549,0.35,0.714,5.0,40.0,18.0,4.0,6.0,10.0,21.0
0.43,0.356,0.733,7.0,32.0,18.0,10.0,7.0,12.0,26.0
0.506,0.35,0.6,7.0,39.0,32.0,7.0,6.0,10.0,28.0
0.418,0.343,0.762,9.0,28.0,23.0,10.0,6.0,10.0,21.0
0.473,0.4,0.879,14.0,26.0,19.0,7.0,3.0,17.0,20.0
0.577,0.5,0.864,7.0,35.0,33.0,10.0,3.0,8.0,17.0
0.412,0.297,0.739,8.0,36.0,27.0,9.0,1.0,18.0,22.0
0.457,0.3,0.696,11.0,39.0,23.0,8.0,20.0,13.0,22.0
0.455,0.2,0.85,11.0,34.0,18.0,10.0,7.0,17.0,23.0
0.43,0.2,0.796,21.0,28.0,21.0,9.0,4.0,10.0,29.0
0.547,0.684,0.81,11.0,34.0,29.0,4.0,8.0,15.0,15.0
0.438,0.31,0.667,10.0,28.0,16.0,6.0,0.0,11.0,21.0
0.456,0.435,0.704,9.0,31.0,27.0,6.0,2.0,13.0,26.0
0.455,0.333,0.474,7.0,41.0,22.0,6.0,7.0,19.0,18.0
0.513,0.4,0.792,9.0,33.0,23.0,8.0,5.0,20.0,19.0
0.357,0.222,0.853,15.0,29.0,16.0,9.0,10.0,14.0,20.0
0.459,0.333,0.947,11.0,16.0,20.0,5.0,3.0,15.0,29.0
0.455,0.313,0.714,19.0,28.0,24.0,5.0,6.0,20.0,21.0
0.512,0.385,0.7,14.0,32.0,33.0,8.0,6.0,17.0,15.0
0.413,0.471,1.0,8.0,30.0,22.0,7.0,5.0,9.0,29.0
0.42,0.304,0.742,11.0,30.0,21.0,5.0,7.0,18.0,22.0
0.419,0.375,0.7,16.0,37.0,22.0,6.0,7.0,20.0,14.0
0.488,0.375,0.636,9.0,18.0,27.0,9.0,4.0,14.0,14.0
0.451,0.226,0.762,7.0,26.0,19.0,12.0,2.0,14.0,25.0
0.494,0.25,0.88,11.0,36.0,25.0,4.0,5.0,14.0,16.0
0.427,0.375,0.65,17.0,31.0,21.0,4.0,4.0,11.0,24.0
0.518,0.463,0.882,14.0,36.0,28.0,4.0,8.0,13.0,19.0
0.464,0.536,0.842,17.0,37.0,32.0,7.0,7.0,10.0,15.0
0.512,0.481,0.765,7.0,36.0,27.0,8.0,5.0,14.0,19.0
0.381,0.345,0.737,8.0,37.0,15.0,7.0,3.0,16.0,18.0
0.395,0.294,0.759,12.0,30.0,15.0,7.0,5.0,16.0,13.0
0.493,0.318,0.5,12.0,38.0,24.0,5.0,9.0,20.0,20.0
0.495,0.37,0.75,9.0,33.0,26.0,11.0,2.0,18.0,24.0
0.452,0.227,0.688,9.0,31.0,22.0,11.0,5.0,22.0,24.0
0.43,0.368,0.84,9.0,40.0,23.0,6.0,5.0,15.0,20.0
0.511,0.36,0.7,10.0,25.0,23.0,11.0,1.0,12.0,19.0
0.432,0.32,0.773,13.0,36.0,19.0,13.0,3.0,17.0,21.0
0.452,0.333,0.8,7.0,31.0,21.0,9.0,5.0,10.0,26.0
0.465,0.414,0.667,14.0,26.0,21.0,13.0,5.0,19.0,16.0
0.461,0.3,0.864,15.0,30.0,19.0,8.0,6.0,14.0,17.0
0.489,0.412,0.682,11.0,46.0,36.0,5.0,9.0,12.0,19.0
0.558,0.484,0.963,10.0,41.0,29.0,10.0,9.0,23.0,15.0
0.467,0.368,0.813,15.0,39.0,23.0,5.0,5.0,11.0,22.0
0.506,0.222,0.731,13.0,32.0,15.0,6.0,6.0,11.0,20.0
0.482,0.5,0.733,12.0,27.0,24.0,7.0,6.0,12.0,18.0
0.567,0.36,0.75,6.0,39.0,32.0,2.0,8.0,14.0,25.0
0.415,0.265,0.862,18.0,47.0,20.0,6.0,3.0,14.0,22.0
0.465,0.3,0.727,10.0,28.0,24.0,4.0,2.0,11.0,23.0
0.576,0.3,0.737,15.0,29.0,25.0,3.0,8.0,8.0,16.0
0.5,0.368,0.857,10.0,40.0,28.0,8.0,9.0,15.0,20.0
0.586,0.52,0.667,2.0,36.0,32.0,6.0,5.0,11.0,13.0
0.432,0.5,0.765,10.0,40.0,18.0,4.0,1.0,10.0,23.0
0.455,0.323,0.721,11.0,28.0,23.0,8.0,2.0,19.0,23.0
0.4,0.19,0.7,15.0,33.0,18.0,8.0,5.0,10.0,24.0
0.483,0.318,0.846,18.0,34.0,27.0,10.0,7.0,18.0,18.0
0.392,0.158,0.75,10.0,22.0,19.0,6.0,6.0,15.0,23.0
0.394,0.294,0.588,15.0,40.0,22.0,1.0,8.0,12.0,17.0
0.452,0.375,0.722,12.0,33.0,19.0,3.0,5.0,13.0,12.0
0.547,0.4,0.536,9.0,37.0,30.0,11.0,5.0,16.0,14.0
0.408,0.35,0.8,12.0,24.0,17.0,4.0,2.0,17.0,21.0
0.452,0.359,0.739,9.0,33.0,33.0,5.0,3.0,18.0,15.0
0.54,0.3,0.556,15.0,31.0,23.0,10.0,4.0,20.0,19.0
0.415,0.4,0.647,6.0,31.0,22.0,9.0,5.0,16.0,19.0
0.471,0.333,0.741,16.0,29.0,24.0,11.0,7.0,11.0,18.0
0.4,0.185,0.75,10.0,39.0,23.0,9.0,3.0,10.0,13.0
0.407,0.412,0.786,17.0,38.0,22.0,7.0,12.0,16.0,17.0
0.453,0.4,0.744,3.0,33.0,20.0,7.0,3.0,14.0,25.0
0.411,0.346,0.76,10.0,36.0,18.0,11.0,5.0,14.0,17.0
0.443,0.406,0.833,15.0,26.0,23.0,3.0,3.0,13.0,17.0
0.507,0.5,0.8,6.0,37.0,23.0,8.0,7.0,10.0,19.0
0.383,0.273,0.68,12.0,26.0,18.0,11.0,5.0,15.0,21.0
0.5,0.407,0.739,11.0,45.0,26.0,9.0,4.0,19.0,15.0
0.561,0.353,0.739,9.0,30.0,28.0,7.0,6.0,15.0,25.0
0.511,0.357,0.84,17.0,38.0,25.0,8.0,6.0,17.0,22.0
0.36,0.467,0.688,17.0,45.0,21.0,3.0,11.0,22.0,24.0
0.452,0.467,0.667,8.0,31.0,13.0,7.0,7.0,10.0,12.0
0.517,0.464,0.8,4.0,28.0,23.0,8.0,9.0,10.0,21.0
0.517,0.435,0.783,11.0,35.0,27.0,5.0,1.0,8.0,14.0
0.395,0.214,0.696,16.0,31.0,14.0,9.0,6.0,17.0,21.0
0.407,0.227,0.731,15.0,25.0,25.0,10.0,4.0,7.0,23.0
0.464,0.182,0.667,8.0,27.0,12.0,9.0,6.0,15.0,22.0
0.544,0.5,0.676,8.0,35.0,29.0,3.0,5.0,10.0,17.0
0.436,0.368,0.778,20.0,21.0,25.0,7.0,5.0,10.0,27.0
0.481,0.333,0.833,11.0,33.0,14.0,7.0,7.0,17.0,18.0
0.477,0.348,0.722,6.0,25.0,27.0,10.0,5.0,15.0,26.0
0.462,0.462,0.75,14.0,29.0,14.0,5.0,6.0,12.0,16.0
0.489,0.412,0.857,6.0,30.0,30.0,5.0,2.0,20.0,18.0
0.42,0.364,0.658,8.0,37.0,19.0,8.0,7.0,12.0,18.0
0.534,0.391,0.944,8.0,25.0,22.0,7.0,8.0,13.0,28.0
0.411,0.267,0.875,7.0,31.0,20.0,5.0,4.0,12.0,17.0
0.557,0.455,0.846,9.0,32.0,33.0,9.0,3.0,13.0,17.0
0.427,0.4,0.781,3.0,36.0,21.0,5.0,5.0,15.0,19.0
0.519,0.346,0.655,8.0,34.0,20.0,2.0,5.0,7.0,18.0
0.375,0.219,0.7,5.0,31.0,18.0,7.0,5.0,15.0,16.0
0.341,0.192,0.64,22.0,25.0,15.0,5.0,3.0,14.0,18.0
0.457,0.222,0.793,6.0,45.0,18.0,6.0,9.0,17.0,20.0
0.513,0.25,0.704,11.0,33.0,23.0,9.0,6.0,18.0,16.0
0.512,0.077,0.909,11.0,25.0,14.0,9.0,5.0,11.0,19.0
0.472,0.407,0.727,13.0,27.0,22.0,9.0,2.0,12.0,22.0
0.528,0.538,0.76,12.0,35.0,29.0,6.0,3.0,17.0,27.0
0.596,0.5,0.842,5.0,33.0,28.0,6.0,4.0,6.0,13.0
0.535,0.536,0.846,11.0,37.0,31.0,7.0,2.0,11.0,14.0
0.36,0.059,0.867,16.0,32.0,15.0,7.0,5.0,12.0,13.0
0.483,0.441,0.857,10.0,34.0,28.0,8.0,5.0,17.0,26.0
0.412,0.235,0.676,17.0,30.0,17.0,13.0,4.0,16.0,15.0
0.488,0.545,0.771,14.0,32.0,21.0,6.0,5.0,15.0,22.0
0.507,0.438,0.786,10.0,25.0,19.0,12.0,3.0,18.0,28.0
0.378,0.277,0.81,13.0,31.0,27.0,12.0,8.0,15.0,25.0
0.471,0.286,0.818,5.0,32.0,18.0,5.0,6.0,8.0,20.0
0.45,0.55,0.806,19.0,34.0,22.0,8.0,5.0,22.0,24.0
0.461,0.435,0.895,8.0,28.0,21.0,5.0,2.0,20.0,21.0
0.351,0.143,0.781,16.0,31.0,11.0,5.0,6.0,12.0,20.0
0.385,0.318,0.917,17.0,33.0,19.0,6.0,4.0,17.0,24.0
0.505,0.323,0.586,8.0,34.0,31.0,8.0,2.0,12.0,19.0
0.39,0.3,0.81,10.0,42.0,21.0,4.0,5.0,18.0,22.0
0.471,0.467,0.733,13.0,33.0,22.0,4.0,3.0,19.0,23.0
0.42,0.255,0.879,12.0,38.0,20.0,3.0,11.0,16.0,21.0
0.457,0.545,0.6,15.0,24.0,35.0,9.0,1.0,11.0,16.0
0.378,0.182,0.957,9.0,29.0,9.0,6.0,4.0,16.0,20.0
0.369,0.235,0.944,9.0,32.0,23.0,6.0,7.0,10.0,14.0
0.405,0.395,0.739,6.0,32.0,20.0,8.0,6.0,17.0,25.0
0.481,0.333,0.739,12.0,26.0,25.0,7.0,7.0,14.0,27.0
0.486,0.417,0.784,13.0,37.0,18.0,9.0,6.0,20.0,24.0
0.394,0.22,0.809,14.0,37.0,14.0,7.0,8.0,14.0,27.0
0.473,0.32,0.778,14.0,34.0,23.0,7.0,8.0,13.0,21.0
0.494,0.304,0.818,8.0,25.0,25.0,4.0,8.0,10.0,17.0
0.458,0.346,0.885,7.0,30.0,21.0,7.0,5.0,12.0,22.0
0.412,0.324,0.813,15.0,37.0,28.0,6.0,3.0,12.0,15.0
0.524,0.452,0.75,4.0,27.0,28.0,11.0,5.0,17.0,20.0
0.402,0.278,0.773,11.0,29.0,22.0,9.0,5.0,22.0,22.0
0.563,0.231,0.697,8.0,36.0,25.0,4.0,3.0,19.0,25.0
0.403,0.333,0.778,12.0,38.0,16.0,8.0,6.0,8.0,23.0
0.506,0.52,0.8,9.0,29.0,23.0,8.0,3.0,12.0,16.0
0.418,0.286,0.733,9.0,28.0,22.0,9.0,4.0,11.0,33.0
0.448,0.368,0.765,12.0,33.0,22.0,7.0,2.0,16.0,22.0
0.36,0.268,0.694,14.0,37.0,19.0,8.0,9.0,23.0,21.0
0.462,0.389,1.0,10.0,32.0,34.0,11.0,3.0,15.0,17.0
0.417,0.375,0.688,8.0,27.0,15.0,3.0,3.0,15.0,14.0
0.389,0.278,0.81,8.0,40.0,17.0,6.0,4.0,13.0,20.0
0.388,0.161,0.897,10.0,28.0,20.0,9.0,2.0,14.0,14.0
0.429,0.125,0.722,12.0,32.0,16.0,10.0,3.0,17.0,17.0
0.447,0.474,0.902,12.0,30.0,24.0,9.0,7.0,13.0,28.0
0.417,0.25,0.667,21.0,34.0,25.0,6.0,4.0,15.0,29.0
0.406,0.323,0.714,15.0,37.0,24.0,11.0,6.0,11.0,14.0
0.519,0.6,0.944,4.0,32.0,30.0,6.0,8.0,14.0,13.0
0.518,0.361,0.875,7.0,27.0,34.0,11.0,6.0,11.0,18.0
0.588,0.417,0.929,7.0,28.0,30.0,6.0,6.0,11.0,22.0
0.469,0.29,0.85,15.0,41.0,21.0,8.0,5.0,9.0,17.0
0.532,0.5,0.938,3.0,38.0,31.0,2.0,9.0,12.0,18.0
0.398,0.412,0.69,13.0,40.0,14.0,2.0,0.0,13.0,21.0
0.53,0.514,0.808,9.0,38.0,34.0,0.0,6.0,17.0,26.0
0.494,0.323,0.889,13.0,31.0,37.0,14.0,8.0,13.0,15.0
0.395,0.39,0.833,13.0,33.0,26.0,7.0,4.0,12.0,14.0
0.523,0.333,0.714,13.0,38.0,24.0,13.0,9.0,20.0,19.0
0.514,0.529,0.619,5.0,23.0,20.0,14.0,2.0,16.0,17.0
0.59,0.385,0.759,10.0,30.0,16.0,6.0,5.0,12.0,24.0
0.361,0.25,0.889,7.0,36.0,14.0,5.0,3.0,22.0,19.0
0.513,0.5,0.684,11.0,31.0,24.0,6.0,4.0,12.0,21.0
0.523,0.545,0.821,10.0,33.0,25.0,10.0,3.0,12.0,18.0
0.442,0.487,0.68,14.0,39.0,26.0,8.0,4.0,12.0,20.0
0.463,0.167,0.889,17.0,29.0,17.0,5.0,3.0,12.0,20.0
0.516,0.632,0.8,10.0,28.0,39.0,8.0,4.0,7.0,19.0
0.5,0.471,0.808,6.0,32.0,22.0,12.0,6.0,21.0,31.0
0.393,0.452,0.864,16.0,28.0,19.0,5.0,4.0,10.0,26.0
0.513,0.35,0.615,6.0,40.0,26.0,11.0,4.0,14.0,17.0
0.573,0.538,0.714,12.0,22.0,34.0,3.0,1.0,7.0,15.0
0.409,0.342,0.778,9.0,30.0,19.0,9.0,4.0,16.0,22.0
0.442,0.269,0.8,7.0,30.0,18.0,7.0,4.0,11.0,20.0
0.48,0.385,0.867,7.0,31.0,21.0,5.0,2.0,15.0,21.0
0.53,0.647,0.92,10.0,42.0,26.0,3.0,1.0,14.0,20.0
0.443,0.238,0.692,10.0,30.0,26.0,6.0,5.0,19.0,15.0
0.488,0.452,0.733,9.0,27.0,26.0,4.0,7.0,13.0,23.0
0.4,0.167,0.893,11.0,29.0,18.0,14.0,3.0,11.0,20.0
0.429,0.34,0.778,13.0,32.0,27.0,7.0,1.0,16.0,8.0
0.5,0.5,0.71,10.0,32.0,28.0,14.0,5.0,11.0,26.0
0.427,0.455,0.818,8.0,34.0,15.0,6.0,5.0,9.0,24.0
0.417,0.353,0.684,10.0,36.0,16.0,8.0,3.0,14.0,15.0
0.46,0.353,0.783,11.0,34.0,28.0,9.0,4.0,13.0,18.0
0.353,0.283,0.571,9.0,38.0,19.0,13.0,9.0,17.0,20.0
0.459,0.294,0.55,9.0,48.0,24.0,11.0,4.0,9.0,18.0
0.465,0.5,0.833,10.0,32.0,24.0,4.0,9.0,12.0,13.0
0.42,0.4,0.833,7.0,31.0,19.0,4.0,4.0,14.0,19.0
0.544,0.6,0.733,17.0,29.0,23.0,12.0,6.0,13.0,23.0
0.375,0.406,0.762,5.0,39.0,18.0,5.0,5.0,10.0,22.0
0.474,0.583,0.619,11.0,26.0,16.0,7.0,2.0,12.0,15.0
0.423,0.364,0.8,15.0,30.0,25.0,9.0,11.0,15.0,18.0
0.506,0.375,0.476,10.0,31.0,32.0,10.0,4.0,14.0,18.0
0.451,0.333,0.773,14.0,27.0,26.0,6.0,4.0,5.0,21.0
0.475,0.289,0.7,12.0,29.0,22.0,6.0,5.0,10.0,19.0
0.479,0.375,0.688,9.0,36.0,21.0,7.0,5.0,10.0,20.0
0.477,0.263,0.833,11.0,34.0,25.0,7.0,5.0,11.0,16.0
0.4,0.333,0.906,21.0,29.0,20.0,6.0,1.0,16.0,16.0
0.506,0.321,0.7,7.0,37.0,32.0,11.0,8.0,12.0,19.0
0.365,0.333,0.667,13.0,29.0,20.0,8.0,8.0,7.0,12.0
0.518,0.325,0.842,13.0,38.0,29.0,3.0,1.0,15.0,19.0
0.521,0.32,0.613,6.0,33.0,37.0,7.0,8.0,8.0,22.0
0.52,0.75,0.611,14.0,35.0,22.0,1.0,10.0,10.0,13.0
0.453,0.419,0.846,2.0,20.0,23.0,8.0,3.0,13.0,16.0
0.418,0.452,0.7,20.0,24.0,21.0,8.0,5.0,10.0,24.0
0.515,0.487,0.733,15.0,37.0,32.0,8.0,4.0,10.0,15.0
0.429,0.289,0.758,14.0,32.0,24.0,12.0,1.0,16.0,17.0
0.434,0.292,0.718,14.0,30.0,24.0,11.0,6.0,12.0,30.0
0.452,0.211,0.72,12.0,26.0,21.0,4.0,6.0,11.0,21.0
0.427,0.167,0.821,7.0,36.0,17.0,3.0,8.0,16.0,23.0
0.48,0.379,0.878,6.0,30.0,24.0,5.0,1.0,11.0,21.0
0.482,0.389,0.647,13.0,31.0,27.0,5.0,9.0,12.0,23.0
0.463,0.368,0.857,12.0,29.0,21.0,10.0,5.0,15.0,21.0
0.379,0.444,0.75,7.0,28.0,14.0,7.0,9.0,19.0,24.0
0.532,0.4,0.875,13.0,38.0,27.0,6.0,3.0,17.0,24.0
0.5,0.318,0.739,13.0,38.0,22.0,7.0,2.0,17.0,19.0
0.472,0.438,0.818,8.0,31.0,21.0,9.0,11.0,17.0,26.0
0.551,0.458,0.583,10.0,44.0,25.0,8.0,7.0,17.0,16.0
0.436,0.308,0.833,14.0,27.0,25.0,9.0,5.0,10.0,22.0
0.457,0.2,0.917,11.0,34.0,21.0,3.0,5.0,16.0,19.0
0.553,0.286,0.667,10.0,27.0,32.0,8.0,6.0,15.0,20.0
0.426,0.286,0.875,5.0,31.0,19.0,6.0,4.0,15.0,20.0
0.53,0.417,0.805,8.0,29.0,24.0,9.0,7.0,14.0,23.0
0.566,0.444,0.611,9.0,32.0,30.0,11.0,5.0,16.0,17.0
0.446,0.2,0.833,10.0,31.0,24.0,12.0,5.0,12.0,23.0
0.494,0.455,0.833,7.0,32.0,24.0,4.0,7.0,10.0,18.0
0.427,0.333,0.889,10.0,41.0,17.0,10.0,3.0,19.0,16.0
0.443,0.25,0.625,11.0,33.0,28.0,4.0,1.0,11.0,12.0
0.36,0.2,0.882,9.0,30.0,15.0,8.0,2.0,17.0,17.0
0.439,0.467,0.85,18.0,40.0,14.0,4.0,6.0,14.0,24.0
0.513,0.385,0.909,5.0,34.0,26.0,8.0,8.0,17.0,22.0
0.467,0.439,0.96,7.0,38.0,26.0,5.0,3.0,7.0,17.0
0.495,0.444,0.842,13.0,36.0,31.0,10.0,2.0,10.0,25.0
0.494,0.471,0.88,5.0,33.0,27.0,3.0,4.0,13.0,27.0
0.433,0.533,0.619,14.0,26.0,27.0,12.0,5.0,12.0,21.0
0.447,0.231,0.615,8.0,30.0,13.0,5.0,9.0,10.0,18.0
0.313,0.2,0.852,12.0,29.0,14.0,10.0,3.0,14.0,22.0
0.448,0.286,0.846,9.0,37.0,25.0,6.0,5.0,11.0,23.0
0.424,0.323,0.926,9.0,40.0,23.0,10.0,3.0,17.0,29.0
0.465,0.4,0.682,14.0,39.0,30.0,7.0,6.0,13.0,14.0
0.474,0.45,0.762,15.0,35.0,22.0,7.0,5.0,18.0,26.0
0.459,0.387,0.622,10.0,24.0,16.0,8.0,4.0,10.0,23.0
0.442,0.344,0.769,11.0,35.0,24.0,9.0,5.0,14.0,25.0
0.511,0.375,0.833,11.0,38.0,27.0,6.0,1.0,14.0,14.0
0.467,0.364,0.815,11.0,36.0,20.0,8.0,6.0,20.0,25.0
0.456,0.4,0.72,6.0,35.0,22.0,5.0,4.0,20.0,17.0
0.494,0.333,0.609,13.0,38.0,24.0,9.0,1.0,13.0,22.0
0.462,0.429,0.714,9.0,28.0,19.0,7.0,2.0,16.0,24.0
0.483,0.421,0.667,13.0,25.0,26.0,7.0,5.0,14.0,17.0
0.417,0.467,0.81,11.0,27.0,21.0,5.0,2.0,10.0,15.0
0.596,0.452,0.889,13.0,31.0,36.0,7.0,5.0,11.0,20.0
0.407,0.406,0.786,14.0,33.0,21.0,5.0,9.0,11.0,20.0
0.47,0.231,0.826,12.0,36.0,19.0,7.0,1.0,11.0,23.0
0.531,0.316,0.737,5.0,33.0,24.0,10.0,8.0,14.0,28.0
0.435,0.571,0.618,10.0,29.0,24.0,12.0,2.0,20.0,19.0
0.473,0.359,0.778,4.0,40.0,30.0,6.0,5.0,9.0,16.0
0.549,0.211,0.64,11.0,36.0,20.0,4.0,9.0,17.0,21.0
0.461,0.5,0.738,6.0,31.0,24.0,6.0,5.0,11.0,30.0
0.381,0.375,0.88,20.0,32.0,22.0,8.0,6.0,11.0,26.0
0.529,0.467,0.742,8.0,31.0,25.0,8.0,5.0,11.0,12.0
0.476,0.5,0.722,10.0,32.0,17.0,9.0,4.0,17.0,22.0
0.462,0.368,0.769,15.0,30.0,20.0,12.0,5.0,14.0,8.0
0.418,0.188,0.696,16.0,27.0,24.0,13.0,3.0,26.0,23.0
0.341,0.143,0.692,15.0,27.0,17.0,8.0,6.0,14.0,16.0
0.452,0.333,0.571,16.0,31.0,28.0,9.0,5.0,15.0,22.0
0.447,0.35,0.706,9.0,32.0,18.0,1.0,7.0,16.0,17.0
0.487,0.524,0.744,7.0,29.0,13.0,5.0,4.0,12.0,22.0
0.438,0.324,0.593,13.0,44.0,27.0,8.0,11.0,12.0,20.0
0.4,0.357,0.926,4.0,37.0,22.0,8.0,1.0,16.0,21.0
0.402,0.267,0.795,15.0,33.0,21.0,17.0,11.0,15.0,21.0
0.411,0.261,0.625,12.0,33.0,22.0,6.0,5.0,10.0,21.0
0.452,0.458,0.944,10.0,34.0,23.0,7.0,3.0,16.0,24.0
0.386,0.227,0.88,11.0,33.0,14.0,6.0,0.0,12.0,23.0
0.425,0.308,0.682,7.0,36.0,27.0,7.0,3.0,13.0,16.0
0.525,0.412,0.6,13.0,22.0,24.0,8.0,2.0,4.0,20.0
0.571,0.364,0.865,11.0,29.0,26.0,12.0,2.0,20.0,21.0
0.457,0.214,0.75,14.0,26.0,26.0,10.0,1.0,9.0,21.0
0.473,0.462,0.72,14.0,36.0,26.0,5.0,3.0,10.0,24.0
0.5,0.333,0.714,12.0,35.0,19.0,9.0,8.0,13.0,25.0
0.494,0.357,0.917,10.0,34.0,27.0,9.0,5.0,16.0,22.0
0.465,0.3,0.556,15.0,33.0,20.0,9.0,11.0,21.0,27.0
0.481,0.24,0.5,10.0,27.0,16.0,9.0,1.0,11.0,27.0
0.47,0.468,0.769,2.0,29.0,22.0,5.0,2.0,3.0,19.0
0.471,0.233,0.778,8.0,27.0,23.0,10.0,6.0,8.0,16.0
0.45,0.211,0.737,11.0,33.0,23.0,12.0,9.0,12.0,16.0
0.462,0.353,0.781,18.0,36.0,31.0,9.0,8.0,23.0,25.0
0.364,0.136,0.8,19.0,40.0,26.0,7.0,9.0,18.0,20.0
0.481,0.464,0.72,7.0,33.0,18.0,10.0,8.0,16.0,19.0
0.529,0.286,0.818,10.0,32.0,25.0,15.0,2.0,10.0,14.0
0.494,0.25,0.778,11.0,30.0,17.0,9.0,7.0,11.0,21.0
0.506,0.5,0.8,12.0,33.0,25.0,9.0,4.0,14.0,16.0
0.388,0.306,0.857,10.0,43.0,22.0,7.0,6.0,16.0,21.0
0.486,0.37,0.815,8.0,28.0,18.0,7.0,4.0,16.0,22.0
0.468,0.444,0.5,7.0,37.0,22.0,4.0,7.0,18.0,18.0
0.483,0.412,0.833,13.0,33.0,18.0,4.0,2.0,15.0,30.0
0.449,0.32,0.85,8.0,29.0,23.0,2.0,3.0,15.0,19.0
0.43,0.357,0.679,22.0,34.0,25.0,7.0,5.0,13.0,21.0
0.467,0.368,0.815,9.0,28.0,17.0,5.0,4.0,16.0,20.0
0.329,0.4,0.571,13.0,28.0,21.0,11.0,4.0,15.0,20.0
0.414,0.469,0.714,9.0,29.0,21.0,3.0,2.0,12.0,20.0
0.545,0.429,0.8,7.0,21.0,22.0,6.0,7.0,12.0,15.0
0.386,0.265,0.773,9.0,38.0,19.0,4.0,7.0,15.0,24.0
0.424,0.412,0.95,15.0,31.0,18.0,8.0,3.0,13.0,20.0
0.489,0.389,0.889,11.0,35.0,25.0,3.0,4.0,11.0,15.0
0.541,0.435,0.813,12.0,23.0,21.0,6.0,5.0,14.0,15.0
0.457,0.412,0.813,9.0,27.0,30.0,4.0,3.0,8.0,12.0
0.448,0.417,0.75,16.0,30.0,22.0,12.0,3.0,7.0,18.0
0.459,0.583,0.75,10.0,27.0,20.0,5.0,6.0,9.0,20.0
0.358,0.265,0.611,15.0,34.0,17.0,8.0,4.0,11.0,18.0
0.488,0.321,0.844,8.0,31.0,25.0,9.0,4.0,9.0,17.0
0.488,0.425,0.682,11.0,34.0,32.0,10.0,3.0,15.0,17.0
0.512,0.5,0.85,8.0,22.0,21.0,8.0,2.0,14.0,20.0
0.575,0.483,0.861,6.0,31.0,14.0,2.0,0.0,10.0,19.0
0.457,0.273,0.767,18.0,30.0,23.0,8.0,6.0,6.0,20.0
